Date,Predicted_Close
2002-11-18,68.62064431371323
2002-11-19,68.62315666779865
2002-11-20,68.62217864669427
2002-11-21,68.62255937538461
2002-11-22,68.62241116351576
2002-11-25,68.62246886013445
2002-11-26,68.6224463997213
2002-11-27,68.62245514321737
2002-11-28,68.62245173950778
2002-11-29,68.62245306451997
2002-12-02,68.62245254871294
2002-12-03,68.62245274950875
2002-12-04,68.62245267134202
2002-12-05,68.62245270177114
2002-12-06,68.62245268992555
2002-12-09,68.62245269453686
2002-12-10,68.62245269274175
2002-12-11,68.62245269344055
2002-12-12,68.62245269316851
2002-12-13,68.62245269327441
2002-12-16,68.62245269323319
2002-12-17,68.62245269324923
2002-12-18,68.62245269324298
2002-12-19,68.6224526932454
2002-12-20,68.62245269324445
2002-12-23,68.62245269324482
2002-12-24,68.62245269324468
2002-12-25,68.62245269324474
2002-12-26,68.62245269324471
2002-12-27,68.62245269324472
2002-12-30,68.62245269324472
2002-12-31,68.62245269324472
2003-01-01,68.62245269324472
2003-01-02,68.62245269324472
2003-01-03,68.62245269324472
2003-01-06,68.62245269324472
2003-01-07,68.62245269324472
2003-01-08,68.62245269324472
2003-01-09,68.62245269324472
2003-01-10,68.62245269324472
2003-01-13,68.62245269324472
2003-01-14,68.62245269324472
2003-01-15,68.62245269324472
2003-01-16,68.62245269324472
2003-01-17,68.62245269324472
2003-01-20,68.62245269324472
2003-01-21,68.62245269324472
2003-01-22,68.62245269324472
2003-01-23,68.62245269324472
2003-01-24,68.62245269324472
2003-01-27,68.62245269324472
2003-01-28,68.62245269324472
2003-01-29,68.62245269324472
2003-01-30,68.62245269324472
2003-01-31,68.62245269324472
2003-02-03,68.62245269324472
2003-02-04,68.62245269324472
2003-02-05,68.62245269324472
2003-02-06,68.62245269324472
2003-02-07,68.62245269324472
2003-02-10,68.62245269324472
2003-02-11,68.62245269324472
2003-02-12,68.62245269324472
2003-02-13,68.62245269324472
2003-02-14,68.62245269324472
2003-02-17,68.62245269324472
2003-02-18,68.62245269324472
2003-02-19,68.62245269324472
2003-02-20,68.62245269324472
2003-02-21,68.62245269324472
2003-02-24,68.62245269324472
2003-02-25,68.62245269324472
2003-02-26,68.62245269324472
2003-02-27,68.62245269324472
2003-02-28,68.62245269324472
2003-03-03,68.62245269324472
2003-03-04,68.62245269324472
2003-03-05,68.62245269324472
2003-03-06,68.62245269324472
2003-03-07,68.62245269324472
2003-03-10,68.62245269324472
2003-03-11,68.62245269324472
2003-03-12,68.62245269324472
2003-03-13,68.62245269324472
2003-03-14,68.62245269324472
2003-03-17,68.62245269324472
2003-03-18,68.62245269324472
2003-03-19,68.62245269324472
2003-03-20,68.62245269324472
2003-03-21,68.62245269324472
2003-03-24,68.62245269324472
2003-03-25,68.62245269324472
2003-03-26,68.62245269324472
2003-03-27,68.62245269324472
2003-03-28,68.62245269324472
2003-03-31,68.62245269324472
2003-04-01,68.62245269324472
2003-04-02,68.62245269324472
2003-04-03,68.62245269324472
2003-04-04,68.62245269324472
2003-04-07,68.62245269324472
2003-04-08,68.62245269324472
2003-04-09,68.62245269324472
2003-04-10,68.62245269324472
2003-04-11,68.62245269324472
2003-04-14,68.62245269324472
2003-04-15,68.62245269324472
2003-04-16,68.62245269324472
2003-04-17,68.62245269324472
2003-04-18,68.62245269324472
2003-04-21,68.62245269324472
2003-04-22,68.62245269324472
2003-04-23,68.62245269324472
2003-04-24,68.62245269324472
2003-04-25,68.62245269324472
2003-04-28,68.62245269324472
2003-04-29,68.62245269324472
2003-04-30,68.62245269324472
2003-05-01,68.62245269324472
2003-05-02,68.62245269324472
2003-05-05,68.62245269324472
2003-05-06,68.62245269324472
2003-05-07,68.62245269324472
2003-05-08,68.62245269324472
2003-05-09,68.62245269324472
2003-05-12,68.62245269324472
2003-05-13,68.62245269324472
2003-05-14,68.62245269324472
2003-05-15,68.62245269324472
2003-05-16,68.62245269324472
2003-05-19,68.62245269324472
2003-05-20,68.62245269324472
2003-05-21,68.62245269324472
2003-05-22,68.62245269324472
2003-05-23,68.62245269324472
2003-05-26,68.62245269324472
2003-05-27,68.62245269324472
2003-05-28,68.62245269324472
2003-05-29,68.62245269324472
2003-05-30,68.62245269324472
2003-06-02,68.62245269324472
2003-06-03,68.62245269324472
2003-06-04,68.62245269324472
2003-06-05,68.62245269324472
2003-06-06,68.62245269324472
2003-06-09,68.62245269324472
2003-06-10,68.62245269324472
2003-06-11,68.62245269324472
2003-06-12,68.62245269324472
2003-06-13,68.62245269324472
2003-06-16,68.62245269324472
2003-06-17,68.62245269324472
2003-06-18,68.62245269324472
2003-06-19,68.62245269324472
2003-06-20,68.62245269324472
2003-06-23,68.62245269324472
2003-06-24,68.62245269324472
2003-06-25,68.62245269324472
2003-06-26,68.62245269324472
2003-06-27,68.62245269324472
2003-06-30,68.62245269324472
2003-07-01,68.62245269324472
2003-07-02,68.62245269324472
2003-07-03,68.62245269324472
2003-07-04,68.62245269324472
2003-07-07,68.62245269324472
2003-07-08,68.62245269324472
2003-07-09,68.62245269324472
2003-07-10,68.62245269324472
2003-07-11,68.62245269324472
2003-07-14,68.62245269324472
2003-07-15,68.62245269324472
2003-07-16,68.62245269324472
2003-07-17,68.62245269324472
2003-07-18,68.62245269324472
2003-07-21,68.62245269324472
2003-07-22,68.62245269324472
2003-07-23,68.62245269324472
2003-07-24,68.62245269324472
2003-07-25,68.62245269324472
2003-07-28,68.62245269324472
2003-07-29,68.62245269324472
2003-07-30,68.62245269324472
2003-07-31,68.62245269324472
2003-08-01,68.62245269324472
2003-08-04,68.62245269324472
2003-08-05,68.62245269324472
2003-08-06,68.62245269324472
2003-08-07,68.62245269324472
2003-08-08,68.62245269324472
2003-08-11,68.62245269324472
2003-08-12,68.62245269324472
2003-08-13,68.62245269324472
2003-08-14,68.62245269324472
2003-08-15,68.62245269324472
2003-08-18,68.62245269324472
2003-08-19,68.62245269324472
2003-08-20,68.62245269324472
2003-08-21,68.62245269324472
2003-08-22,68.62245269324472
2003-08-25,68.62245269324472
2003-08-26,68.62245269324472
2003-08-27,68.62245269324472
2003-08-28,68.62245269324472
2003-08-29,68.62245269324472
2003-09-01,68.62245269324472
2003-09-02,68.62245269324472
2003-09-03,68.62245269324472
2003-09-04,68.62245269324472
2003-09-05,68.62245269324472
2003-09-08,68.62245269324472
2003-09-09,68.62245269324472
2003-09-10,68.62245269324472
2003-09-11,68.62245269324472
2003-09-12,68.62245269324472
2003-09-15,68.62245269324472
2003-09-16,68.62245269324472
2003-09-17,68.62245269324472
2003-09-18,68.62245269324472
2003-09-19,68.62245269324472
2003-09-22,68.62245269324472
2003-09-23,68.62245269324472
2003-09-24,68.62245269324472
2003-09-25,68.62245269324472
2003-09-26,68.62245269324472
2003-09-29,68.62245269324472
2003-09-30,68.62245269324472
2003-10-01,68.62245269324472
2003-10-02,68.62245269324472
2003-10-03,68.62245269324472
2003-10-06,68.62245269324472
2003-10-07,68.62245269324472
2003-10-08,68.62245269324472
2003-10-09,68.62245269324472
2003-10-10,68.62245269324472
2003-10-13,68.62245269324472
2003-10-14,68.62245269324472
2003-10-15,68.62245269324472
2003-10-16,68.62245269324472
2003-10-17,68.62245269324472
2003-10-20,68.62245269324472
2003-10-21,68.62245269324472
2003-10-22,68.62245269324472
2003-10-23,68.62245269324472
2003-10-24,68.62245269324472
2003-10-27,68.62245269324472
2003-10-28,68.62245269324472
2003-10-29,68.62245269324472
2003-10-30,68.62245269324472
2003-10-31,68.62245269324472
2003-11-03,89.6210117965723
2003-11-04,89.60846384720782
2003-11-05,89.61215948968893
2003-11-06,89.61107104304706
2003-11-07,89.61139161412456
2003-11-10,89.61129719900876
2003-11-11,89.61132500630242
2003-11-12,89.61131681645301
2003-11-13,89.6113192285408
2003-11-14,89.61131851812877
2003-11-17,89.61131872736047
2003-11-18,89.6113186657372
2003-11-19,89.61131868388658
2003-11-20,89.6113186785412
2003-11-21,89.61131868011553
2003-11-24,89.61131867965186
2003-11-25,89.61131867978843
2003-11-26,89.61131867974821
2003-11-27,89.61131867976006
