Price,Close,High,Low,Open,Volume
Ticker,HAL.L,HAL.L,HAL.L,HAL.L,HAL.L
Date,,,,,
2018-05-16,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-05-17,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-05-18,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-05-21,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-05-22,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-05-23,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-05-24,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-05-25,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-05-29,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-05-30,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-05-31,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-01,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-04,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-05,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-06,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-07,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-08,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-11,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-12,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-13,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-14,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-15,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-18,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-19,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-20,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-21,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-22,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-25,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-26,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-27,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-28,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-06-29,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-02,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-03,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-05,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-06,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-09,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-10,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-11,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-12,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-13,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-16,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-17,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-18,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-19,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-20,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-23,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-24,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-25,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-26,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-27,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-30,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-07-31,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-01,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-02,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-03,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-06,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-07,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-08,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-09,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-10,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-13,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-14,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-15,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-16,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-17,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-20,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-21,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-22,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-23,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-24,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-27,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-28,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-29,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-30,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-08-31,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-09-04,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-09-05,0.012249999679625034,0.012249999679625034,0.012249999679625034,0.012249999679625034,0
2018-09-06,0.013000000268220901,0.012500000186264515,0.012500000186264515,0.012500000186264515,20000
2018-09-07,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-09-10,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-09-11,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-09-12,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-09-13,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-09-14,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-09-17,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-09-18,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-09-19,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-09-20,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-09-21,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-09-24,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-09-25,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-09-26,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-09-27,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-09-28,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-10-01,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-10-02,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-10-03,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-10-04,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-10-05,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-10-08,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-10-09,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-10-10,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-10-11,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-10-12,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-10-15,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-10-16,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
2018-10-17,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0
